0,0
0.05,-0.0016649
0.1,-0.0031807
0.15,-0.0046234
0.2,-0.0060339
0.25,-0.0074286
0.3,-0.0088129
0.35,-0.010188
0.4,-0.011555
0.45,-0.012911
0.5,-0.014256
0.55,-0.015589
0.6,-0.016909
0.65,-0.018215
0.7,-0.019508
0.75,-0.020787
0.8,-0.022051
0.85,-0.0233
0.9,-0.024534
0.95,-0.025754
1,-0.026959
1.05,-0.028149
1.1,-0.029323
1.15,-0.030483
1.2,-0.031627
1.25,-0.032755
1.3,-0.033867
1.35,-0.034963
1.4,-0.036041
1.45,-0.0371
1.5,-0.038138
1.55,-0.039154
1.6,-0.040144
1.65,-0.041104
1.7,-0.042032
1.75,-0.042924
1.8,-0.043779
1.85,-0.044603
1.9,-0.045415
1.95,-0.046259
2,-0.047644
0,0
0.05,-0.00099275
0.1,-0.0021114
0.15,-0.0032523
0.2,-0.0043865
0.25,-0.0055068
0.3,-0.0066121
0.35,-0.0077032
0.4,-0.0087811
0.45,-0.0098463
0.5,-0.0109
0.55,-0.011941
0.6,-0.012971
0.65,-0.013989
0.7,-0.014995
0.75,-0.01599
0.8,-0.016974
0.85,-0.017946
0.9,-0.018906
0.95,-0.019854
1,-0.020791
1.05,-0.021717
1.1,-0.02263
1.15,-0.023532
1.2,-0.024422
1.25,-0.0253
1.3,-0.026167
1.35,-0.027021
1.4,-0.027863
1.45,-0.028694
1.5,-0.029512
1.55,-0.030318
1.6,-0.031112
1.65,-0.031896
1.7,-0.032669
1.75,-0.033433
1.8,-0.034189
1.85,-0.034939
1.9,-0.035682
1.95,-0.036408
2,-0.037013
0,0
0.05,-0.00070351
0.1,-0.0014343
0.15,-0.0022041
0.2,-0.0029939
0.25,-0.0037896
0.3,-0.0045829
0.35,-0.0053694
0.4,-0.0061472
0.45,-0.0069154
0.5,-0.0076737
0.55,-0.0084224
0.6,-0.0091615
0.65,-0.0098915
0.7,-0.010612
0.75,-0.011324
0.8,-0.012028
0.85,-0.012723
0.9,-0.013409
0.95,-0.014087
1,-0.014757
1.05,-0.015418
1.1,-0.016071
1.15,-0.016716
1.2,-0.017354
1.25,-0.017983
