0,0
0.0084034,0.0014005
0.016807,0.0028003
0.02521,0.004199
0.033613,0.0055959
0.042017,0.0069904
0.05042,0.008382
0.058824,0.00977
0.067227,0.011154
0.07563,0.012533
0.084034,0.013907
0.092437,0.015275
0.10084,0.016636
0.10924,0.01799
0.11765,0.019336
0.12605,0.020675
0.13445,0.022004
0.14286,0.023324
0.15126,0.024633
0.15966,0.025932
0.16807,0.02722
0.17647,0.028496
0.18487,0.029759
0.19328,0.03101
0.20168,0.032246
0.21008,0.033469
0.21849,0.034676
0.22689,0.035868
0.23529,0.037045
0.2437,0.038204
0.2521,0.039346
0.2605,0.040471
0.26891,0.041577
0.27731,0.042664
0.28571,0.043732
0.29412,0.044779
0.30252,0.045806
0.31092,0.046811
0.31933,0.047794
0.32773,0.048755
0.33613,0.049693
0.34454,0.050607
0.35294,0.051496
0.36134,0.052361
0.36975,0.0532
0.37815,0.054013
0.38655,0.054799
0.39496,0.055558
0.40336,0.056289
0.41176,0.056992
0.42017,0.057665
0.42857,0.058309
0.43697,0.058923
0.44538,0.059505
0.45378,0.060057
0.46218,0.060576
0.47059,0.061062
0.47899,0.061516
0.48739,0.061935
0.4958,0.062321
0.5042,0.062671
0.51261,0.062985
0.52101,0.063263
0.52941,0.063505
0.53782,0.063709
0.54622,0.063875
0.55462,0.064003
0.56303,0.064091
0.57143,0.06414
0.57983,0.064148
0.58824,0.064116
0.59664,0.064041
0.60504,0.063925
0.61345,0.063766
0.62185,0.063564
0.63025,0.063317
0.63866,0.063027
0.64706,0.062691
0.65546,0.062309
0.66387,0.061881
0.67227,0.061407
0.68067,0.060884
0.68908,0.060314
0.69748,0.059695
0.70588,0.059027
0.71429,0.058309
0.72269,0.057541
0.73109,0.056721
0.7395,0.05585
0.7479,0.054927
0.7563,0.05395
0.76471,0.052921
0.77311,0.051837
0.78151,0.050699
0.78992,0.049506
0.79832,0.048257
0.80672,0.046951
0.81513,0.045589
0.82353,0.044169
0.83193,0.04269
0.84034,0.041153
0.84874,0.039557
0.85714,0.037901
0.86555,0.036184
0.87395,0.034406
0.88235,0.032567
0.89076,0.030665
0.89916,0.0287
0.90756,0.026672
0.91597,0.024579
0.92437,0.022422
0.93277,0.0202
0.94118,0.017912
0.94958,0.015557
0.95798,0.013135
0.96639,0.010646
0.97479,0.0080883
0.98319,0.0054618
0.9916,0.0027659
1,0
